compound_id,molecule_hash,smiles,pre-selection_counts,target_replicate_1,target_replicate_2,target_replicate_3,input_count,selected_count,scaffold_id
360,hash_360,C,30.0,4.0,2.0,24.0,30,11,hash_360
361,hash_361,CC,35.0,6.0,3.0,24.0,35,14,hash_361
362,hash_362,CCC,20.0,8.0,7.0,39.0,20,23,hash_362
363,hash_363,CCCC,15.0,5.0,4.0,20.0,15,13,hash_363
364,hash_364,CCCCC,19.0,2.0,1.0,23.0,19,8,hash_364
365,hash_365,CCCCCC,18.0,4.0,2.0,21.0,18,10,hash_365
366,hash_366,CCCCCCC,19.0,5.0,5.0,17.0,19,13,hash_366
367,hash_367,CCCCCCCC,17.0,1.0,2.0,25.0,17,8,hash_367
368,hash_368,CCCCCCCCC,16.0,2.0,2.0,35.0,16,11,hash_368
369,hash_369,CCCCCCCCCC,25.0,5.0,3.0,28.0,25,14,hash_369
370,hash_370,C,26.0,6.0,0.0,20.0,26,10,hash_370
371,hash_371,CC,11.0,11.0,10.0,36.0,11,28,hash_371
372,hash_372,CCC,19.0,4.0,3.0,21.0,19,11,hash_372
373,hash_373,CCCC,21.0,7.0,3.0,41.0,21,18,hash_373
374,hash_374,CCCCC,24.0,7.0,7.0,25.0,24,19,hash_374
375,hash_375,CCCCCC,19.0,7.0,2.0,16.0,19,12,hash_375
376,hash_376,CCCCCCC,20.0,7.0,2.0,25.0,20,14,hash_376
377,hash_377,CCCCCCCC,21.0,6.0,5.0,25.0,21,16,hash_377
378,hash_378,CCCCCCCCC,22.0,10.0,8.0,20.0,22,22,hash_378
379,hash_379,CCCCCCCCCC,21.0,2.0,9.0,33.0,21,18,hash_379
380,hash_380,C,18.0,7.0,3.0,17.0,18,13,hash_380
381,hash_381,CC,20.0,5.0,8.0,29.0,20,19,hash_381
382,hash_382,CCC,20.0,5.0,2.0,35.0,20,14,hash_382
383,hash_383,CCCC,13.0,13.0,7.0,30.0,13,26,hash_383
384,hash_384,CCCCC,24.0,3.0,7.0,31.0,24,16,hash_384
385,hash_385,CCCCCC,20.0,3.0,4.0,27.0,20,12,hash_385
386,hash_386,CCCCCCC,18.0,5.0,5.0,20.0,18,14,hash_386
387,hash_387,CCCCCCCC,16.0,4.0,3.0,29.0,16,13,hash_387
388,hash_388,CCCCCCCCC,24.0,3.0,4.0,25.0,24,12,hash_388
389,hash_389,CCCCCCCCCC,21.0,10.0,6.0,20.0,21,20,hash_389
390,hash_390,C,23.0,1.0,7.0,28.0,23,14,hash_390
391,hash_391,CC,22.0,8.0,9.0,33.0,22,24,hash_391
392,hash_392,CCC,20.0,4.0,6.0,21.0,20,14,hash_392
393,hash_393,CCCC,16.0,8.0,8.0,28.0,16,22,hash_393
394,hash_394,CCCCC,21.0,4.0,4.0,20.0,21,12,hash_394
395,hash_395,CCCCCC,15.0,3.0,4.0,27.0,15,12,hash_395
396,hash_396,CCCCCCC,24.0,8.0,6.0,31.0,24,20,hash_396
397,hash_397,CCCCCCCC,25.0,8.0,4.0,25.0,25,17,hash_397
398,hash_398,CCCCCCCCC,18.0,2.0,6.0,29.0,18,14,hash_398
399,hash_399,CCCCCCCCCC,20.0,6.0,6.0,17.0,20,15,hash_399
400,hash_400,C,27.0,5.0,8.0,24.0,27,18,hash_400
401,hash_401,CC,24.0,8.0,6.0,24.0,24,19,hash_401
402,hash_402,CCC,17.0,6.0,8.0,24.0,17,19,hash_402
403,hash_403,CCCC,12.0,4.0,9.0,26.0,12,18,hash_403
404,hash_404,CCCCC,22.0,3.0,7.0,26.0,22,15,hash_404
405,hash_405,CCCCCC,21.0,0.0,4.0,25.0,21,9,hash_405
406,hash_406,CCCCCCC,22.0,2.0,7.0,24.0,22,14,hash_406
407,hash_407,CCCCCCCC,14.0,7.0,6.0,30.0,14,19,hash_407
408,hash_408,CCCCCCCCC,21.0,7.0,4.0,18.0,21,15,hash_408
409,hash_409,CCCCCCCCCC,22.0,2.0,2.0,23.0,22,9,hash_409
410,hash_410,C,31.0,4.0,2.0,33.0,31,13,hash_410
411,hash_411,CC,20.0,1.0,3.0,25.0,20,9,hash_411
412,hash_412,CCC,21.0,6.0,7.0,27.0,21,18,hash_412
413,hash_413,CCCC,19.0,9.0,3.0,31.0,19,18,hash_413
414,hash_414,CCCCC,20.0,6.0,5.0,22.0,20,15,hash_414
415,hash_415,CCCCCC,26.0,4.0,5.0,23.0,26,14,hash_415
416,hash_416,CCCCCCC,21.0,4.0,3.0,31.0,21,13,hash_416
417,hash_417,CCCCCCCC,18.0,4.0,9.0,23.0,18,18,hash_417
418,hash_418,CCCCCCCCC,18.0,6.0,8.0,35.0,18,21,hash_418
419,hash_419,CCCCCCCCCC,12.0,3.0,3.0,15.0,12,9,hash_419
420,hash_420,C,21.0,5.0,4.0,40.0,21,17,hash_420
421,hash_421,CC,19.0,2.0,5.0,25.0,19,12,hash_421
422,hash_422,CCC,28.0,10.0,8.0,25.0,28,23,hash_422
423,hash_423,CCCC,20.0,1.0,5.0,23.0,20,11,hash_423
424,hash_424,CCCCC,24.0,2.0,2.0,22.0,24,8,hash_424
425,hash_425,CCCCCC,20.0,4.0,3.0,29.0,20,13,hash_425
426,hash_426,CCCCCCC,23.0,9.0,6.0,32.0,23,21,hash_426
427,hash_427,CCCCCCCC,21.0,8.0,2.0,23.0,21,15,hash_427
428,hash_428,CCCCCCCCC,21.0,2.0,5.0,29.0,21,13,hash_428
429,hash_429,CCCCCCCCCC,12.0,7.0,4.0,22.0,12,15,hash_429
430,hash_430,C,14.0,4.0,7.0,21.0,14,15,hash_430
431,hash_431,CC,16.0,5.0,8.0,23.0,16,18,hash_431
432,hash_432,CCC,22.0,4.0,1.0,21.0,22,9,hash_432
433,hash_433,CCCC,14.0,6.0,4.0,31.0,14,16,hash_433
434,hash_434,CCCCC,17.0,7.0,7.0,29.0,17,20,hash_434
435,hash_435,CCCCCC,20.0,7.0,3.0,30.0,20,16,hash_435
436,hash_436,CCCCCCC,18.0,7.0,3.0,24.0,18,15,hash_436
437,hash_437,CCCCCCCC,17.0,1.0,5.0,27.0,17,11,hash_437
438,hash_438,CCCCCCCCC,21.0,2.0,7.0,29.0,21,15,hash_438
439,hash_439,CCCCCCCCCC,24.0,5.0,5.0,19.0,24,14,hash_439
440,hash_440,C,18.0,1.0,8.0,27.0,18,14,hash_440
441,hash_441,CC,29.0,4.0,4.0,36.0,29,15,hash_441
442,hash_442,CCC,10.0,4.0,2.0,34.0,10,13,hash_442
443,hash_443,CCCC,16.0,8.0,5.0,23.0,16,18,hash_443
444,hash_444,CCCCC,13.0,6.0,6.0,38.0,13,20,hash_444
445,hash_445,CCCCCC,26.0,2.0,7.0,23.0,26,14,hash_445
446,hash_446,CCCCCCC,23.0,4.0,6.0,14.0,23,13,hash_446
447,hash_447,CCCCCCCC,19.0,4.0,6.0,29.0,19,16,hash_447
448,hash_448,CCCCCCCCC,26.0,8.0,5.0,23.0,26,18,hash_448
449,hash_449,CCCCCCCCCC,28.0,6.0,1.0,23.0,28,12,hash_449
450,hash_450,C,10.0,4.0,6.0,20.0,10,14,hash_450
451,hash_451,CC,17.0,5.0,3.0,24.0,17,13,hash_451
452,hash_452,CCC,24.0,4.0,4.0,22.0,24,12,hash_452
453,hash_453,CCCC,17.0,4.0,5.0,23.0,17,14,hash_453
454,hash_454,CCCCC,19.0,5.0,9.0,26.0,19,19,hash_454
455,hash_455,CCCCCC,27.0,6.0,4.0,23.0,27,15,hash_455
456,hash_456,CCCCCCC,30.0,9.0,5.0,20.0,30,18,hash_456
457,hash_457,CCCCCCCC,23.0,7.0,8.0,30.0,23,21,hash_457
458,hash_458,CCCCCCCCC,22.0,4.0,5.0,27.0,22,14,hash_458
459,hash_459,CCCCCCCCCC,11.0,2.0,6.0,21.0,11,12,hash_459
460,hash_460,C,18.0,12.0,7.0,22.0,18,23,hash_460
461,hash_461,CC,22.0,5.0,4.0,30.0,22,15,hash_461
462,hash_462,CCC,20.0,4.0,2.0,20.0,20,10,hash_462
463,hash_463,CCCC,18.0,4.0,8.0,26.0,18,17,hash_463
464,hash_464,CCCCC,12.0,8.0,2.0,22.0,12,14,hash_464
465,hash_465,CCCCCC,19.0,7.0,5.0,14.0,19,15,hash_465
466,hash_466,CCCCCCC,25.0,3.0,4.0,22.0,25,11,hash_466
467,hash_467,CCCCCCCC,25.0,4.0,5.0,30.0,25,15,hash_467
468,hash_468,CCCCCCCCC,16.0,5.0,5.0,19.0,16,14,hash_468
469,hash_469,CCCCCCCCCC,22.0,5.0,5.0,24.0,22,15,hash_469
470,hash_470,C,21.0,5.0,5.0,24.0,21,15,hash_470
471,hash_471,CC,15.0,5.0,8.0,22.0,15,17,hash_471
472,hash_472,CCC,13.0,3.0,6.0,30.0,13,15,hash_472
473,hash_473,CCCC,27.0,4.0,3.0,23.0,27,12,hash_473
474,hash_474,CCCCC,26.0,2.0,4.0,24.0,26,11,hash_474
475,hash_475,CCCCCC,20.0,2.0,5.0,18.0,20,11,hash_475
476,hash_476,CCCCCCC,19.0,2.0,5.0,14.0,19,10,hash_476
477,hash_477,CCCCCCCC,23.0,7.0,2.0,28.0,23,15,hash_477
478,hash_478,CCCCCCCCC,27.0,7.0,3.0,20.0,27,14,hash_478
479,hash_479,CCCCCCCCCC,10.0,4.0,4.0,22.0,10,12,hash_479
480,hash_480,C,16.0,6.0,6.0,23.0,16,17,hash_480
481,hash_481,CC,18.0,4.0,4.0,26.0,18,13,hash_481
482,hash_482,CCC,19.0,5.0,6.0,25.0,19,16,hash_482
483,hash_483,CCCC,18.0,3.0,6.0,27.0,18,14,hash_483
484,hash_484,CCCCC,19.0,1.0,3.0,23.0,19,9,hash_484
485,hash_485,CCCCCC,20.0,5.0,5.0,29.0,20,16,hash_485
486,hash_486,CCCCCCC,14.0,3.0,4.0,21.0,14,11,hash_486
487,hash_487,CCCCCCCC,16.0,2.0,4.0,20.0,16,10,hash_487
488,hash_488,CCCCCCCCC,15.0,3.0,3.0,32.0,15,12,hash_488
489,hash_489,CCCCCCCCCC,14.0,5.0,2.0,27.0,14,12,hash_489
490,hash_490,C,13.0,3.0,5.0,27.0,13,13,hash_490
491,hash_491,CC,22.0,9.0,4.0,26.0,22,18,hash_491
492,hash_492,CCC,15.0,9.0,8.0,20.0,15,21,hash_492
493,hash_493,CCCC,19.0,2.0,4.0,19.0,19,10,hash_493
494,hash_494,CCCCC,18.0,4.0,5.0,24.0,18,14,hash_494
495,hash_495,CCCCCC,19.0,6.0,11.0,20.0,19,21,hash_495
496,hash_496,CCCCCCC,18.0,3.0,5.0,23.0,18,13,hash_496
497,hash_497,CCCCCCCC,21.0,2.0,2.0,29.0,21,10,hash_497
498,hash_498,CCCCCCCCC,20.0,3.0,5.0,16.0,20,11,hash_498
499,hash_499,CCCCCCCCCC,28.0,6.0,6.0,26.0,28,17,hash_499
500,hash_500,C,22.0,4.0,5.0,14.0,22,12,hash_500
501,hash_501,CC,27.0,3.0,3.0,18.0,27,10,hash_501
502,hash_502,CCC,27.0,3.0,2.0,19.0,27,9,hash_502
503,hash_503,CCCC,27.0,6.0,6.0,19.0,27,16,hash_503
504,hash_504,CCCCC,15.0,5.0,5.0,29.0,15,16,hash_504
505,hash_505,CCCCCC,21.0,4.0,8.0,30.0,21,18,hash_505
506,hash_506,CCCCCCC,26.0,7.0,5.0,28.0,26,18,hash_506
507,hash_507,CCCCCCCC,19.0,2.0,3.0,22.0,19,9,hash_507
508,hash_508,CCCCCCCCC,22.0,5.0,4.0,29.0,22,15,hash_508
509,hash_509,CCCCCCCCCC,28.0,3.0,5.0,29.0,28,14,hash_509
510,hash_510,C,18.0,3.0,6.0,18.0,18,13,hash_510
511,hash_511,CC,23.0,12.0,8.0,24.0,23,25,hash_511
512,hash_512,CCC,26.0,7.0,7.0,21.0,26,18,hash_512
513,hash_513,CCCC,15.0,2.0,5.0,27.0,15,12,hash_513
514,hash_514,CCCCC,21.0,2.0,9.0,25.0,21,16,hash_514
515,hash_515,CCCCCC,30.0,9.0,3.0,28.0,30,18,hash_515
516,hash_516,CCCCCCC,15.0,2.0,3.0,27.0,15,10,hash_516
517,hash_517,CCCCCCCC,15.0,5.0,6.0,18.0,15,15,hash_517
518,hash_518,CCCCCCCCC,24.0,5.0,4.0,27.0,24,14,hash_518
519,hash_519,CCCCCCCCCC,12.0,11.0,7.0,18.0,12,22,hash_519
520,hash_520,C,24.0,1.0,7.0,28.0,24,14,hash_520
521,hash_521,CC,15.0,5.0,4.0,23.0,15,14,hash_521
522,hash_522,CCC,21.0,8.0,6.0,29.0,21,20,hash_522
523,hash_523,CCCC,24.0,4.0,2.0,23.0,24,11,hash_523
524,hash_524,CCCCC,15.0,6.0,6.0,26.0,15,17,hash_524
525,hash_525,CCCCCC,26.0,3.0,9.0,14.0,26,15,hash_525
526,hash_526,CCCCCCC,14.0,1.0,5.0,22.0,14,10,hash_526
527,hash_527,CCCCCCCC,25.0,5.0,9.0,21.0,25,18,hash_527
528,hash_528,CCCCCCCCC,24.0,4.0,8.0,31.0,24,18,hash_528
529,hash_529,CCCCCCCCCC,19.0,2.0,5.0,28.0,19,13,hash_529
530,hash_530,C,15.0,7.0,4.0,26.0,15,16,hash_530
531,hash_531,CC,22.0,3.0,12.0,20.0,22,19,hash_531
532,hash_532,CCC,17.0,6.0,6.0,26.0,17,17,hash_532
533,hash_533,CCCC,22.0,6.0,5.0,27.0,22,16,hash_533
534,hash_534,CCCCC,24.0,7.0,6.0,24.0,24,18,hash_534
535,hash_535,CCCCCC,18.0,6.0,8.0,28.0,18,20,hash_535
536,hash_536,CCCCCCC,21.0,3.0,3.0,28.0,21,12,hash_536
537,hash_537,CCCCCCCC,16.0,4.0,6.0,21.0,16,14,hash_537
538,hash_538,CCCCCCCCC,21.0,3.0,2.0,26.0,21,10,hash_538
539,hash_539,CCCCCCCCCC,12.0,3.0,9.0,21.0,12,16,hash_539
540,hash_540,C,19.0,5.0,0.0,23.0,19,10,hash_540
541,hash_541,CC,25.0,7.0,7.0,24.0,25,19,hash_541
542,hash_542,CCC,24.0,7.0,6.0,33.0,24,20,hash_542
543,hash_543,CCCC,23.0,6.0,5.0,23.0,23,16,hash_543
544,hash_544,CCCCC,10.0,6.0,8.0,29.0,10,20,hash_544
545,hash_545,CCCCCC,17.0,8.0,4.0,27.0,17,17,hash_545
546,hash_546,CCCCCCC,18.0,4.0,7.0,27.0,18,16,hash_546
547,hash_547,CCCCCCCC,21.0,3.0,8.0,30.0,21,17,hash_547
548,hash_548,CCCCCCCCC,25.0,5.0,2.0,29.0,25,13,hash_548
549,hash_549,CCCCCCCCCC,20.0,4.0,5.0,17.0,20,12,hash_549
550,hash_550,C,14.0,7.0,1.0,23.0,14,13,hash_550
551,hash_551,CC,19.0,6.0,8.0,17.0,19,17,hash_551
552,hash_552,CCC,22.0,2.0,3.0,32.0,22,11,hash_552
553,hash_553,CCCC,21.0,6.0,9.0,16.0,21,18,hash_553
554,hash_554,CCCCC,21.0,3.0,3.0,28.0,21,12,hash_554
555,hash_555,CCCCCC,28.0,2.0,5.0,18.0,28,11,hash_555
556,hash_556,CCCCCCC,24.0,8.0,7.0,16.0,24,18,hash_556
557,hash_557,CCCCCCCC,21.0,5.0,5.0,24.0,21,15,hash_557
558,hash_558,CCCCCCCCC,17.0,10.0,3.0,29.0,17,19,hash_558
559,hash_559,CCCCCCCCCC,20.0,4.0,8.0,18.0,20,16,hash_559
560,hash_560,C,22.0,4.0,3.0,25.0,22,12,hash_560
561,hash_561,CC,17.0,3.0,6.0,28.0,17,15,hash_561
562,hash_562,CCC,27.0,6.0,2.0,15.0,27,11,hash_562
563,hash_563,CCCC,17.0,5.0,4.0,26.0,17,14,hash_563
564,hash_564,CCCCC,14.0,9.0,13.0,26.0,14,27,hash_564
565,hash_565,CCCCCC,19.0,7.0,7.0,27.0,19,19,hash_565
566,hash_566,CCCCCCC,28.0,7.0,6.0,33.0,28,20,hash_566
567,hash_567,CCCCCCCC,22.0,5.0,2.0,22.0,22,11,hash_567
568,hash_568,CCCCCCCCC,18.0,3.0,4.0,23.0,18,12,hash_568
569,hash_569,CCCCCCCCCC,20.0,8.0,3.0,26.0,20,16,hash_569
570,hash_570,C,16.0,5.0,3.0,30.0,16,14,hash_570
571,hash_571,CC,17.0,5.0,7.0,31.0,17,18,hash_571
572,hash_572,CCC,32.0,5.0,5.0,31.0,32,16,hash_572
573,hash_573,CCCC,21.0,4.0,6.0,17.0,21,13,hash_573
574,hash_574,CCCCC,21.0,5.0,7.0,26.0,21,17,hash_574
575,hash_575,CCCCCC,26.0,4.0,7.0,28.0,26,17,hash_575
576,hash_576,CCCCCCC,25.0,6.0,4.0,34.0,25,17,hash_576
577,hash_577,CCCCCCCC,19.0,4.0,4.0,18.0,19,12,hash_577
578,hash_578,CCCCCCCCC,18.0,3.0,8.0,30.0,18,17,hash_578
579,hash_579,CCCCCCCCCC,27.0,5.0,3.0,28.0,27,14,hash_579
580,hash_580,C,14.0,7.0,2.0,21.0,14,13,hash_580
581,hash_581,CC,29.0,3.0,6.0,27.0,29,14,hash_581
582,hash_582,CCC,21.0,2.0,2.0,21.0,21,8,hash_582
583,hash_583,CCCC,21.0,8.0,3.0,25.0,21,16,hash_583
584,hash_584,CCCCC,21.0,3.0,8.0,27.0,21,16,hash_584
585,hash_585,CCCCCC,20.0,4.0,3.0,23.0,20,12,hash_585
586,hash_586,CCCCCCC,11.0,7.0,4.0,28.0,11,17,hash_586
587,hash_587,CCCCCCCC,20.0,4.0,5.0,24.0,20,14,hash_587
588,hash_588,CCCCCCCCC,19.0,3.0,3.0,26.0,19,11,hash_588
589,hash_589,CCCCCCCCCC,23.0,5.0,4.0,23.0,23,14,hash_589
590,hash_590,C,20.0,4.0,4.0,19.0,20,12,hash_590
591,hash_591,CC,22.0,4.0,3.0,24.0,22,12,hash_591
592,hash_592,CCC,25.0,5.0,4.0,27.0,25,14,hash_592
593,hash_593,CCCC,11.0,8.0,8.0,19.0,11,20,hash_593
594,hash_594,CCCCC,12.0,7.0,7.0,25.0,12,19,hash_594
595,hash_595,CCCCCC,24.0,6.0,6.0,22.0,24,16,hash_595
596,hash_596,CCCCCCC,25.0,3.0,1.0,23.0,25,9,hash_596
597,hash_597,CCCCCCCC,17.0,4.0,3.0,28.0,17,13,hash_597
598,hash_598,CCCCCCCCC,20.0,4.0,2.0,18.0,20,10,hash_598
599,hash_599,CCCCCCCCCC,19.0,10.0,9.0,26.0,19,24,hash_599
600,hash_600,C,22.0,6.0,6.0,24.0,22,17,hash_600
601,hash_601,CC,20.0,3.0,6.0,21.0,20,13,hash_601
602,hash_602,CCC,21.0,9.0,6.0,24.0,21,20,hash_602
603,hash_603,CCCC,16.0,5.0,4.0,27.0,16,14,hash_603
604,hash_604,CCCCC,15.0,10.0,1.0,27.0,15,16,hash_604
605,hash_605,CCCCCC,16.0,6.0,4.0,36.0,16,17,hash_605
606,hash_606,CCCCCCC,19.0,8.0,5.0,27.0,19,18,hash_606
607,hash_607,CCCCCCCC,19.0,5.0,3.0,28.0,19,14,hash_607
608,hash_608,CCCCCCCCC,15.0,8.0,2.0,29.0,15,16,hash_608
609,hash_609,CCCCCCCCCC,26.0,6.0,2.0,25.0,26,13,hash_609
610,hash_610,C,17.0,2.0,5.0,25.0,17,12,hash_610
611,hash_611,CC,16.0,3.0,5.0,25.0,16,13,hash_611
612,hash_612,CCC,16.0,1.0,4.0,20.0,16,9,hash_612
613,hash_613,CCCC,27.0,4.0,4.0,29.0,27,14,hash_613
614,hash_614,CCCCC,12.0,5.0,4.0,27.0,12,14,hash_614
615,hash_615,CCCCCC,21.0,0.0,6.0,16.0,21,9,hash_615
616,hash_616,CCCCCCC,26.0,2.0,2.0,28.0,26,10,hash_616
617,hash_617,CCCCCCCC,20.0,7.0,3.0,30.0,20,16,hash_617
618,hash_618,CCCCCCCCC,18.0,1.0,6.0,29.0,18,13,hash_618
619,hash_619,CCCCCCCCCC,16.0,6.0,2.0,11.0,16,10,hash_619
620,hash_620,C,18.0,5.0,6.0,18.0,18,15,hash_620
621,hash_621,CC,19.0,4.0,5.0,25.0,19,14,hash_621
622,hash_622,CCC,20.0,3.0,6.0,18.0,20,13,hash_622
623,hash_623,CCCC,25.0,5.0,4.0,16.0,25,12,hash_623
624,hash_624,CCCCC,26.0,3.0,6.0,35.0,26,16,hash_624
625,hash_625,CCCCCC,23.0,5.0,8.0,21.0,23,17,hash_625
626,hash_626,CCCCCCC,20.0,6.0,3.0,25.0,20,14,hash_626
627,hash_627,CCCCCCCC,21.0,4.0,5.0,34.0,21,16,hash_627
628,hash_628,CCCCCCCCC,28.0,8.0,8.0,23.0,28,21,hash_628
629,hash_629,CCCCCCCCCC,14.0,10.0,4.0,17.0,14,17,hash_629
630,hash_630,C,21.0,3.0,1.0,25.0,21,9,hash_630
631,hash_631,CC,20.0,4.0,4.0,22.0,20,12,hash_631
632,hash_632,CCC,13.0,5.0,7.0,14.0,13,15,hash_632
633,hash_633,CCCC,22.0,7.0,6.0,25.0,22,18,hash_633
634,hash_634,CCCCC,20.0,4.0,2.0,24.0,20,11,hash_634
635,hash_635,CCCCCC,20.0,3.0,6.0,20.0,20,13,hash_635
636,hash_636,CCCCCCC,23.0,2.0,3.0,24.0,23,10,hash_636
637,hash_637,CCCCCCCC,29.0,1.0,5.0,26.0,29,11,hash_637
638,hash_638,CCCCCCCCC,15.0,1.0,2.0,31.0,15,9,hash_638
639,hash_639,CCCCCCCCCC,20.0,2.0,5.0,29.0,20,13,hash_639
640,hash_640,C,22.0,3.0,3.0,27.0,22,11,hash_640
641,hash_641,CC,17.0,8.0,6.0,26.0,17,19,hash_641
642,hash_642,CCC,30.0,5.0,3.0,26.0,30,13,hash_642
643,hash_643,CCCC,27.0,5.0,4.0,32.0,27,15,hash_643
644,hash_644,CCCCC,11.0,5.0,8.0,25.0,11,18,hash_644
645,hash_645,CCCCCC,21.0,4.0,7.0,19.0,21,15,hash_645
646,hash_646,CCCCCCC,19.0,9.0,3.0,25.0,19,17,hash_646
647,hash_647,CCCCCCCC,16.0,7.0,6.0,29.0,16,19,hash_647
648,hash_648,CCCCCCCCC,21.0,4.0,6.0,23.0,21,15,hash_648
649,hash_649,CCCCCCCCCC,25.0,6.0,2.0,18.0,25,12,hash_649
650,hash_650,C,23.0,3.0,3.0,33.0,23,13,hash_650
651,hash_651,CC,18.0,6.0,9.0,26.0,18,20,hash_651
652,hash_652,CCC,23.0,9.0,4.0,30.0,23,19,hash_652
653,hash_653,CCCC,14.0,5.0,4.0,17.0,14,12,hash_653
654,hash_654,CCCCC,26.0,7.0,11.0,23.0,26,23,hash_654
655,hash_655,CCCCCC,26.0,4.0,2.0,21.0,26,10,hash_655
656,hash_656,CCCCCCC,24.0,6.0,4.0,33.0,24,17,hash_656
657,hash_657,CCCCCCCC,22.0,4.0,8.0,23.0,22,17,hash_657
658,hash_658,CCCCCCCCC,24.0,2.0,6.0,33.0,24,15,hash_658
659,hash_659,CCCCCCCCCC,27.0,5.0,5.0,31.0,27,16,hash_659
660,hash_660,C,32.0,10.0,5.0,26.0,32,20,hash_660
661,hash_661,CC,27.0,7.0,3.0,27.0,27,15,hash_661
662,hash_662,CCC,22.0,4.0,4.0,31.0,22,14,hash_662
663,hash_663,CCCC,23.0,6.0,4.0,21.0,23,14,hash_663
664,hash_664,CCCCC,19.0,5.0,8.0,28.0,19,19,hash_664
665,hash_665,CCCCCC,23.0,5.0,10.0,24.0,23,20,hash_665
666,hash_666,CCCCCCC,18.0,4.0,5.0,34.0,18,16,hash_666
667,hash_667,CCCCCCCC,26.0,10.0,4.0,24.0,26,19,hash_667
668,hash_668,CCCCCCCCC,18.0,5.0,7.0,21.0,18,16,hash_668
669,hash_669,CCCCCCCCCC,22.0,8.0,7.0,26.0,22,20,hash_669
670,hash_670,C,19.0,9.0,11.0,31.0,19,26,hash_670
671,hash_671,CC,14.0,3.0,6.0,24.0,14,14,hash_671
672,hash_672,CCC,24.0,5.0,3.0,31.0,24,14,hash_672
673,hash_673,CCCC,25.0,4.0,4.0,21.0,25,12,hash_673
674,hash_674,CCCCC,20.0,2.0,8.0,26.0,20,15,hash_674
675,hash_675,CCCCCC,19.0,4.0,9.0,18.0,19,17,hash_675
676,hash_676,CCCCCCC,26.0,7.0,1.0,36.0,26,15,hash_676
677,hash_677,CCCCCCCC,23.0,8.0,6.0,26.0,23,19,hash_677
678,hash_678,CCCCCCCCC,18.0,5.0,2.0,25.0,18,12,hash_678
679,hash_679,CCCCCCCCCC,21.0,4.0,2.0,23.0,21,11,hash_679
680,hash_680,C,18.0,7.0,6.0,24.0,18,18,hash_680
681,hash_681,CC,19.0,4.0,3.0,30.0,19,13,hash_681
682,hash_682,CCC,19.0,3.0,8.0,30.0,19,17,hash_682
683,hash_683,CCCC,30.0,0.0,2.0,26.0,30,7,hash_683
684,hash_684,CCCCC,19.0,9.0,3.0,26.0,19,17,hash_684
685,hash_685,CCCCCC,27.0,4.0,3.0,37.0,27,14,hash_685
686,hash_686,CCCCCCC,16.0,2.0,4.0,21.0,16,10,hash_686
687,hash_687,CCCCCCCC,27.0,3.0,5.0,18.0,27,12,hash_687
688,hash_688,CCCCCCCCC,25.0,5.0,5.0,29.0,25,16,hash_688
689,hash_689,CCCCCCCCCC,22.0,4.0,7.0,25.0,22,16,hash_689
690,hash_690,C,25.0,7.0,4.0,31.0,25,17,hash_690
691,hash_691,CC,26.0,14.0,2.0,25.0,26,21,hash_691
692,hash_692,CCC,17.0,2.0,4.0,24.0,17,11,hash_692
693,hash_693,CCCC,25.0,3.0,4.0,21.0,25,11,hash_693
694,hash_694,CCCCC,12.0,2.0,3.0,23.0,12,10,hash_694
695,hash_695,CCCCCC,20.0,6.0,8.0,31.0,20,20,hash_695
696,hash_696,CCCCCCC,34.0,1.0,6.0,41.0,34,15,hash_696
697,hash_697,CCCCCCCC,14.0,4.0,3.0,27.0,14,12,hash_697
698,hash_698,CCCCCCCCC,31.0,6.0,9.0,31.0,31,21,hash_698
699,hash_699,CCCCCCCCCC,22.0,4.0,7.0,18.0,22,15,hash_699
700,hash_700,C,19.0,8.0,3.0,27.0,19,16,hash_700
701,hash_701,CC,21.0,4.0,3.0,18.0,21,11,hash_701
702,hash_702,CCC,14.0,4.0,6.0,25.0,14,15,hash_702
703,hash_703,CCCC,28.0,7.0,8.0,32.0,28,21,hash_703
704,hash_704,CCCCC,24.0,4.0,1.0,28.0,24,11,hash_704
705,hash_705,CCCCCC,33.0,5.0,4.0,24.0,33,14,hash_705
706,hash_706,CCCCCCC,22.0,6.0,7.0,24.0,22,18,hash_706
707,hash_707,CCCCCCCC,21.0,4.0,6.0,24.0,21,15,hash_707
708,hash_708,CCCCCCCCC,17.0,4.0,8.0,18.0,17,16,hash_708
709,hash_709,CCCCCCCCCC,19.0,6.0,5.0,29.0,19,17,hash_709
710,hash_710,C,17.0,5.0,6.0,23.0,17,16,hash_710
711,hash_711,CC,25.0,6.0,9.0,17.0,25,18,hash_711
712,hash_712,CCC,18.0,1.0,4.0,19.0,18,9,hash_712
713,hash_713,CCCC,19.0,3.0,4.0,35.0,19,14,hash_713
714,hash_714,CCCCC,12.0,1.0,9.0,33.0,12,17,hash_714
715,hash_715,CCCCCC,15.0,5.0,7.0,31.0,15,18,hash_715
716,hash_716,CCCCCCC,22.0,4.0,4.0,34.0,22,15,hash_716
717,hash_717,CCCCCCCC,24.0,4.0,6.0,23.0,24,15,hash_717
718,hash_718,CCCCCCCCC,18.0,5.0,2.0,30.0,18,13,hash_718
719,hash_719,CCCCCCCCCC,19.0,2.0,5.0,20.0,19,11,hash_719
720,hash_720,C,16.0,7.0,6.0,30.0,16,19,hash_720
721,hash_721,CC,19.0,6.0,6.0,30.0,19,18,hash_721
